full_text,kelas
@caudexhouse @kjsm_blue @aseprivva @tanyakanrl Kalo mau marah2 jgn di tweet saya bales ke tweet orang yg bahas ras. Dari awal juga komen alasan banner yg dipasang ga welcome Islam kok. Situ aja yg aneh bahas ras disini. Kalo soal rasis ke orang ASEAN ga ada sy singgung dr awal hanya prejudice ke penganut agama.,Negatif
biasa aja sih kan dari dulu kali udah rasis ditambah warga indonesia sendiri aja juga suka rasis kok. malah lebih parah pake sebutan 'magrib' padahal buat orang islam untuk waktu sholat malah jd ke arah negatif,Negatif
Forum Orang Korea 'Indosarang' yang Kerja di Indonesia Diduga Bersikap Rasis Viral Hina Fisik Hingga Agama Islam https://t.co/ckeDFoSo8T,Negatif
Tersebar Komentar Rasis Diduga Warga Korea Singgung Islam dan Jilbab di Indonesia https://t.co/06i7b35dRo,Negatif
@kegblgnunfaedh Jangan gampang percaya provokasi semacam itu. Secara histori bangsa Korea tidak memiliki akar permusuhan dan sejarah kebencian dengan Indonesia atau Islam. Tulisan rasis seperti itu bisa di bikin2 oleh provokator. Tidak ada link ke forum website utk verifikasi,Negatif
@SammiSoh Teman gue chindo aja masih sering di rasis sama islam. Tapi faktanya islam suka jilat China.,Negatif
@tanyakanrl Dan kalian yang berkewarganegaraan Indonesia khususnya pemilik kulit cokelat dan penganut agama Islam sedang menjadi korban di sini. Kenapa sebagian kalian yang adalah korban berusaha keras untuk menjadi tameng bagi Korsel dgn cara membandingkannya dgn rasis di Indonesia?,Negatif
Indonesia bukan sebuah bangsa dan negara yg sempurna; perilaku rasis pun bisa ditemukan di sini. WNI khususnya pemilik kulit cokelat dan penganut agama Islam sedang menjadi korban di sini. Sebagian WNI di kolom komentar yg adl korban justru berusaha menjadi tameng bagi pelaku.,Negatif
Di Korea Selatan memang RASIS (Racist) Jika di Korea Selatan semua orang kulit putih (Racist) Kelakuan netizen korea banyak kebodohan.. Dan tidak tahu artinya Islam?? Mereka (Netizen Korea) tidak punya hati... Komentar (dari Korea) ini sebenarnya orang MUNAFIK...,Negatif
Forum Orang Korea 'Indosarang' yang Kerja di Indonesia Diduga Bersikap Rasis Viral Hina Fisik Hingga Agama Islam Adel Asian Value Muhammadiyah Tubruk Total Politik Jordi Pandji Geek Lily Idul Adha Malam Minggu Malming viral trending Malam #Viralvideo https://t.co/x6jBfb3IOE,Negatif
Gue juga pelajari mereka itu org nya spt apa dr yutub2 org indo yg islam disana y aslinya kalo liat org berhijab ya btl rasis pada awalnya tp banyak yang baik2 juga.. Wajar aja mereka rasis karena agama aja gk punya + soal rafah kmrn juga krg mengerti tp lama2 pasti bs kan?,Negatif
Di Korea memang RASIS (Racist) Jika di Korea semua orang kulit putih (Racist) Kelakuan netizen korea banyak kebodohan.. Dan tidak tahu artinya Islam?? Mereka (Netizen Korea) tidak punya hati... Komentar (dari Korea) ini sebenarnya orang MUNAFIK...,Negatif
Nemu rasis di IG orang Korsel ke orang Indonesia bahkan menghina Islam. https://t.co/ei90gQ3DPY,Negatif
@onlzyy @masaiyagitusih @kura2giok @tanyakanrl Yang namanya Rasis dan SARA emang ada di mana-mana. Tapi kalau boleh jujur ya... Kebanyakan grup SARA FB &amp; telegram ngincer agama islam + masifnya jokes jawir di internet.,Negatif
@tanyakanrl Kalo soal rasis dan anti Islam korsel termasuk salah satu juaranya sih.. mostly mereka itu cuma menerima kalangan sendiri aja.. kalo ga putih porcelain kurus seksi mah udah jelas dibilang jelek ama mereka,Negatif
@tanyakanrl Rasis bgt merasa paling cantik pling ganteng paling putih paling paling klo stress jg paling bundir. Pke ngatain Islam segala. Klo gk percaya tuhan ydh gk usah sok tau. Yg komen juga pling muka pas pasan,Negatif
@tiradwtsr @lleubah @waltuhamogus @DlRGANTARA @tanyakanrl Aku udah baca beberapa artikel indosarang ini selain 'oppa hunter' mereka juga rasis masalah islam terus rasis juga ke vietnam dll sih.,Negatif
Kerja di negara orang yg sopan segala rasis ke Islam lagi.,Negatif
@tanyakanrl bukannya dia emang rasis yak apalagi suka ngatain islam bodoh dll. gatau tuh yg para penyembha kpop,Negatif
Setuju kalo mereka ni emang Fisik banget dan rasis. Pernyataan mereka ttg islam yg aku ga terima. Tp di indonesia juga banyaknya kelakuan yg berjilbab tp asal menutup dan ga menjaga wlaupun jilbab ga menggambarkan akhlak tp nyatanya emang jilbab jdi representasikan islam.,Negatif
@tanyakanrl emang rasis sihh sama orang indo terutama yg punya agama islam ,Negatif
@tanyakanrl Kemana aja pak hal hal rasis gini udah tau dari facebook semenjak tahun 2012 dulu gw share share in tapi banyak penyepong korea yang gak percaya gw yang dibully bully elu tuh disana dimonyet monyetin islam ditendang tendangin eh budayanya malah di bawa masuk indo emang goblok,Negatif
@tanyakanrl Negara situ emang suka rasis merasa paling tinggi padahal sesama masih Asia trus juga patriarki masih banyak banget Bahkan ada daerah di negara situ yg melarang atau ga bolehin orang Islam masuk ke daerah situ,Negatif
Orang Korea kebanyakan memang gitu rasis ke orang Indonesia menganggap orang Indonesia babu. Bahkan Islam disana juga dikatain teroris ,Negatif
@Renezance201 @tepig_pignite Ia biasa ada agama rasis yg pura pura toleransi tp sbnrnya ingin memusnhkn umat islam. Agama mana kah itu ? Pasti kalian tau.,Negatif
@kadrunmampos postingan anda sudah memenuhi unsur rasis khususnya penghinaan terhadap agama islam melalui media gambar yang anda unggah itu. anda tidak bisa mengelak lagi anda harus mempempertanggung jawabkan postingan yang anda unggah itu.,Negatif
@Ziotrash1 aneh ya claim ini itu tapi ditanya udh tau ? kagak jawab? trus bisa justifikasi kristen menghujat agama lain? klo modal claim semua orang bisa! yg penting itu data. bukan claim! gk ada sejarahnya kristen itu rasis agama lain! tapi byk sejarahnya intoransi islam ke agama lain.,Negatif
@hanairena177053 @AmbarwatiRexy Tanah suci harusnya bisa menjadi kiblat ibadah 3 agama dg rukun Sebelum ada zionist islam kristen yahudi juga hidup baik saja di tanah palestina. lo emang rasis dan budak zionist Ga terima toleransi maunya menang sendiri bahkan mendukung genosida. SAKIT,Negatif
@dtlstr_ @IsSubadiyono @frauneuer99 @erlanishere klo km rasis sm agama lain juga aku lawan ko kak! gk ada sejarahnya kak diluar islam ada yg menghujat! tapi klo sebaliknya byk bgt! termasuk ukti yg melarang ibadah nyepi umat hindu. itu INTOLERANSI.,Negatif
@tanyarlfes Beneran ya aslinya bali itu rasis sama agama lain kayak islam? Klw saya lihat selama ini orang bali adem anyem tapi ada yang bilang aslinya umat hindu di bali rasis banget sama yang non-hindu,Negatif
 Tebal kulit muka Itulah @DBPMalaysia (DBP). Badan fasis rasis subversif yang menafikan hak umat Bukan Islam menggunakan Tuhan . Kemudian berpura-pura mahu bahasa kebangsaan diterima oleh semua kaum dan agama. Rujuk https://t.co/aICAawVbKF #SiapaPunyaTuhan https://t.co/XBD6ZZ0nb1,Negatif
@aeztaetics @moviemenfes aneh bgt w dobel mayoritas di indonesia islam dan jawa ga pernah pas mau nonton liat asal filmny darimana misal: ih film malaysia dia anti jawa terus kita ga nonton wkwk. Aneh bgt rasis bgt giliran dirasisin balik nangeshh padahal salah sendiri ga promo jor2an,Negatif
gue mau unlock twitt ah udah aman soalnya twitt gue tidak mengandung sara rasis dan cinta islam walau ada hars word sedikit demi sedikit lama lama im tired of this shit,Negatif
@FebrianYotav @spezializaze3 @clotfhes @tanyarlfes Makanya perkataan kalo bukan karena Islam mana mungkin bela Palestina dan kalo bukan karena Islam mana mungkin dukung Israel itu benar. Sesama rasis dan diskriminatif jgn saling tunjuk.,Negatif
@talangijoo Oh jadi Anda pikir Islam harus miskin gitu? Ga boleh kaya? Oke orang rasis.,Negatif
liganya juga liga ampas rasis goblok lah aturan anti islam banget,Negatif
@PDRMsia @fahmi_fadzil @anwaribrahim @hannahyeoh @anthonyloke kasi tangkap ini cina rasis hina orang islam. Kurang ajar.,Negatif
@Tita83079013 Wahai bangsat pembenci Islam dan provokator rasis jangan cuma ambil sepotong (baca lengkap dr media https://t.co/VIHmY4wfZ0 yg kamu potong judulnya). Dasar bangsat biadab â€¼ï¸ https://t.co/4qRkd6Razd,Negatif
@gustinandos @KemenperinRI Gak usah di landenin deh orang yang hatinya udah dengki udah kotor mah ya gitu. Lebih morisnya ngaku islam lagi tapi rasis sama umat yg seagama ,Negatif
Kenapa ya orang Jawa yg Katolik atau Kristen wajahnya mudah dibedakan sama yg Islam? Ga aku doang kan yg ngerasa? (tanpa berniat rasis dan memberi stereotipe),Positif
@PutriSyalala8 @KemenperinRI sebenernya bahas siapa si? jangas jongos yaman yamin arab areb mulu dari tadi. kalau gak benci kenapa rasis ibu dewi? malu ih katanya Islam. tapi pembenci pengalaman ibu ketemu dengan ustad khalid kapan? direndahkan gimana si sampai trauma gitu? serem banget hatinya dengki.,Negatif
@upinwongcil @uniemara @gus_muslih @DivHumas_Polri @islah_bahrawi @kemkominfo Siapa lagi ini habib toha wkwkwk loe kok tolol dan oon digabung begini udah rasis benci islam eh otaknya porno .. gila loe,Negatif
@tvOneNews MUI udah rasis dan tidak cerminkan Islam damai lagi bubarkan segera sebelum NKRI bubar,Negatif
@JustDonzh @kegblgnunfaedh Lhaaa kaum lu sibuk bubarin non islam ibadah! Agama rasis utk kaum bar bar,Negatif
@tanyakanrl Lah yg ikutan di bom jg ada noh umat kristiani Jelas bgt udh rasis nya Ntar play victim merasa paling tersakiti idup di negara mayoritas islam hadeh hadeh,Negatif
@anonapostate @erlanishere Bahkan perang besar antara romawi dan persia pun gada islam melainkan kristen dan majusi.. Kamu bicara tanpa melihat fakta menyalahkan agama kelihatan banget rasisnya.. sama kaya india yg masih rasis ke warga nya dan main kasta,Negatif
Please STOPP bilang auranya maghrib atau ini bukan maghrib lagi tp isya ... like? becandaan lu itu ga lucu dgn ngejek waktu ibadah islam(mungkin agamu lu sendiri) untuk rasis ke orang lain. Lu sehat??,Negatif
@erlanishere India baru kirim roket ke luar angkasa. Twit rasis cuma gegara India pendukung Israel. Islam emang ada kontribusi apa sejak berdiri? Selain bikin perang di mana2 demi kejayaan Islam. Itu pencapaian ini itu juga isinya dr orang2 yg wilayahnya ditaklukkan.,Negatif
@exclusiveedav @nanashan_ Ga ada rasis? U sure? Tmn gw dihina2 hijabnya sama jemaat aktif d gereja katolik. Bahkan d kota gw udh jd rahasia umum d beberapa perusahaan gede klo lo Islam lo g bisa naik jabatan. Kecuali kalo lo mau murtad.,Negatif
@tanyakanrl Padahal pas doa rosario dibubarin juga yang bantu pemuda islam Tapi yang bubarin juga islam kan? Dari sini keliatan yah mereka dan orang yang bubarin doa rosario sama sama orang rasis berkedok bela agama,Negatif
Untuk seluruh Rakyat Indonesia....tidak ada larangan dari malaikat...Nabi...Tuhan mu..untuk mengucapkan SALAM or selamat (apapun) kepada umat agama lainâ€¼â€¼â€¼â€¼ Fatwa RASIS dari MUI @MajelisUlamaID hanya berlaku utk orang islam fanatik n penuh intoleransiâ€¼â€¼â€¼â€¼ https://t.co/p89UbHWNxq,Negatif
@txtdariagata @gruusomeflower Banyak orang kristen jga dukung palestine tpi sayanganya malah kena rasis ama orang islam. Gw sendiri liat komen2 di ig ama X wkwkwkwk,Negatif
@romoatheist @cholilnafis @MUIPusat Truuss....dinegara ini pejabat mayoritas islam...apa dia hanyalah beri salam utk rakyat islam doankâ€¼â€¼â€¼ @MajelisUlamaID RASIS...RASIS...RASISâ€¼â€¼â€¼,Negatif
@mamagagatatata @ababe @tanyarlfes Kalo lu maksa boycot tanggung jawab dong sama karyawan yg kerja disana. banyak loh org islam disana (gw bilang kaya gini karna gw tau lu rasis) dah minimal buka lapangan kerja deh buat mereka:) dripada boycot doang tpi ga tanggung jawab,Negatif
ini agak rasis maaf tp gw dari dulu say no bgt sama cowo chinese (dalam hal relationship) seganteng apapun lu pokok gw gamau kalo lu chinese gtw knp. trs skrg cowo gw mukanya cina abiez tp islam padahal dulu dikasih chinese kristen gk mau,Negatif
Benar. Sangat setuju. Dan juga jangan menolak pembangunan rumah ibadah agama lain rasis dan bahkan sampai mengganggu kehidupan pemeluk agama minoritas. Yang terpenting ormas agama Islam apapun harus bisa membuat sejahtera kehidupan masyarakat bukan malah menyengsarakannya.,Negatif
@_4r4s @westenthu JanganÂ² di real life juga rasis ke islam lagi si suheri ntuh,Negatif
@Mundiwangi4 Ratusan tahun yg lalu sudah ada lah knapa skrng kaum anda memprotes kerudung ? Malah makin kesini makin rasis ama kerudung ? bukan klaim tapi kaum anda saja yg tdk Konsisten padahal sudah ada sebelum islam tapi knapa ga kalian pakai ,Negatif
@malakmalakmal ini pernah dibahas tadz di film dokumentar knp org kristen mostly amerika sgt die hard bgt sama zionist Isr judulnya: 'til kingdom come (2020) sutradaranya sama sama yg bikin dokumenter Forever Pure (2016) yg nunjukin segimana ekstremnya mrk rasis apalagi terhadap Islam.,Negatif
@EkasariLiliput @Tita83079013 Dia ga benci Palestina dia benci islam dan penganut nya. Org ini rasis dan intoleran,Negatif
@rierylilname @westenthu Kalo yg sebelah kan emang terkesan gak peduli dan kebanyakan rasis sama islam jadi ya gitu negaranya aja banyak yg atheis,Negatif
@supeskrim @bnsphrxyzzz Percaya wikipedia tapi gk percaya kalo kitablo isinya kekerasan semua makanya isi tweet yahudi ngejek islam muluk karena di agama yahudi isinya disuruh benci non yahudi yesus aja yg nyalib bangsa israel agama pilihan tuhan sama dengan rasis dan fasis,Negatif
@8612fan rasis islamophobic penista islam https://t.co/VaplTjkDr2,Negatif
@KompasTV Memang demokrasi dan cara2 politik Indon bnyk nyontoh AS. Referensi orang sini ya ke AS. Termasuk eksploitasi SARA. Rasisme. Di AS ada syarat tak tertulis presiden hrs WAP (White anglosaxon Protestan) disini presiden hrs Pribumi Jawa Islam. Kan sama rasis!!,Negatif
@KompasTV Memang demokrasi dan cara2 politik Indon bnyk nyontoh AS. Referensi orang sini ya ke AS. Termasuk eksploitasi SARA. Rasisme. Di AS ada sarat presiden hrs WAP (White anglosaxon Protestan) disini presiden hrs Pribumi Jawa Islam. Kan sama rasis!!,Negatif
 Berpikirlah positif dan berjiwa besar. Tidak usah merendahkan orang lain sesama manusia rasis lu. Islam itu mengajarkan kasih sayang. Paham!!. ,Positif
@gland178 @Tita83079013 Kalau anda mau membandingkan negara itu Apple to Apple. Masih banyak negara berbasis Kristen maupun Islam yg rasis ke umat lain. Di Filipina sendiri juga banyak kasus persekusi Islam oleh Kristen. Di Myanmar juga ada. Tambahan data sisanya. https://t.co/gt3SjWdimO,Negatif
@Muddloyy @ZihadAmin @LFCSaro @Muhsin_J Ingatkan betul nak boikot sebab kemanusiaan rupanya nak suruh support Islam je. Dasar rasis.,Negatif
@djaja1995 @utunautuna @ngurahsaka Sekali lagi saya himbau kepada seluruh umat Islam di Indonesia jangan ke Bali. Mayoritas dari mereka adalah manusia rasis pembenci Islam. Masih banyak pilihan daerah wisata selain Bali. Kalian bisa ke Lombok yang masyarakatnya mayoritas Islam https://t.co/6HccWudi9G,Negatif
@JerryMassie14 @talangijoo Lu sj yg minggat digurun pasir israhell Sono..kn negara ini mayoritas Islam.klo lu kafir Sono gih minggat kenegara mayoritas kafir yg lu mau..negara ini gk butuh org2 yg rasis kyk lu,Negatif
Aku berani bilang kalau di snack video mau itu orang islam kristen ataupun hindu ketiganya sama2 rasis nyebelin dan offensif. Keliatan lah SDM rendah di Indonesia banyak bgt di snack video. Ga ada tuh namanya minoritas toleran coeks . mendem doang mereka jg,Negatif
Bkn Bali nya yg jelek. Bagus bgt malah. Emng bkin jtuh cinta klo diinget inget smua ttng budaya vibes Bali Tpi warloknya yg slalu mendewakan dan lbih baik ke bule dripd ke org lokal. Dlm hal apapun. Rasis jg kdang ke minoritas agama yg ada di Bali trutama islam yg dri jawa,Negatif
@ngurahsaka Si paling bule provokator rasis Lu orang Bali rasis ke orang Jawa &amp; Islam turis lokal ga dihargai ramah cuma sm bule Giliran bule bikin ulah lu diem aja Jgn lupa belajar bhs Ukraina-Rusia,Negatif
@talangijoo Apapun alasannya dlm islam sangat dilarang membunuh sesama punya hak hidup di Pakistan mrk terlalu kolot dlm beragama manusia punya hak sama sbg warga negara warga dunia diskriminasi Rasis yg besar di Inggris saja PMnya keturunan India beragama Hindu ga ada mayoritas dn minoritas,Negatif
@melodramaperte @AyaniMel Jangan bikin malu agama. Jangan rasis dan intoleran. Aceh kan juga pernah memberontak ? Gak ada huhungannya dgn agama.. Di Papua DLL juga banyak yg beragama islam.,Positif
@Tita83079013 Karna agama mu minoritas bung coba agama mu mayoritas ya beda cerita pasti rasis tuh lihat di negeri barat umat islam banyak di intimidasi Karna agama minorotas harus sadar diri tau dikit jgn sok keras,Negatif
@SWiria @dinosaursysn @KemenperinRI Ya ok parno tapi daerah lain kebawa juga kan yang bukan islam. Ya rasis aja itumah,Negatif
@kegblgnunfaedh Setuju dengan Pak Cholil Nafis. Buat sodara2 non muslim yang tidak mengerti syariat islam sebaiknya stop komen rasis dan bikin perpecahan.,Negatif
@UncleJuu @saidiman Oh yaa.. Hrsnya bikhsu2 ini tau islam itu ajaran agama yg beda sendiri dari agama lain.. Agama lain mengajarkan kebaikan kalo ini Khan mengajarkan hal rasis https://t.co/aDOIVCO2Ms,Negatif
@MomonMotov59313 @Daniel50612898 Lah terus keluarga Khan di India nasibnya gimana dong kalau orang India Rasis ke orang islam??? Shahrukh khan Salman Khan Aamir Khan Masih terkenal aja di indianya malahan kaya banget mereka di indianya,Negatif
@Buahterlar42596 semua agama bagus g ada agama yang ngajarin membunuh menjajah cuma ya mau gimana bnyk oknum kristen islam hindu buhda yang bikin agama nya sndrian jadi terlihat buruk contohnya kek lu bikin agama se cantik kristen jadi jelek dengan cr rasis benci ke agama nonkris,Negatif
@dedikusmanto57 @36Dpib12339 @RefublikAteis Itu kan prinsip anda anda pribadi kan tipikal umat rasis dan diskriminatif. Orang Islam baik yg bukan seperti anda juga banyak. Yg ga pernah solat dan puasa juga banyak yang baik. https://t.co/ZGbveCcGJV,Negatif
@diyaiueo @tanyarlfes Pengen mas jawa tapi aga gmn ya. Cowo korea aja deh yg baik pekerja keras ga rasis islam lemah lembut uhuy,Negatif
@LoudMinorities @dinar_wibowo Lu jng paksakan arti toleran dg pansangan agama lu...gw punya cara sendiri untuk paham toleran. Dieropa tdk ada yg namaya pembakan merobek menginjak injak kitab injil oleh mulim tp sebaliknya . Eropa msh banyak ditemukan rasis terhadap islam.paham lu.,Negatif
@__freelance__ Munafik kau,Negatif
@Tita83079013 Ya gua aja Islam malah saat ini paling benci dg Islam dan terutama muslim penganutnya karena mereka biang kerok kekacauan saat ini.,Negatif
